transcript_id	gene_id	gene_symbol	locaus	TSS	TES	length	Nb_samples_over_10%	Nb_samples_over_25%	Nb_samples_over_50%	Nb_samples_over_75%	cytoplasmic.Naive.000.b1	cytoplasmic.Naive.010.b1	cytoplasmic.Naive.015.b1	cytoplasmic.Naive.020.b1	cytoplasmic.Naive.025.b1	cytoplasmic.Naive.030.b1	cytoplasmic.Naive.035.b1	cytoplasmic.Naive.040.b1	cytoplasmic.Naive.050.b1	cytoplasmic.Naive.060.b1	cytoplasmic.Naive.090.b1	cytoplasmic.Naive.120.b1	cytoplasmic.Naive.000.b2	cytoplasmic.Naive.010.b2	cytoplasmic.Naive.015.b2	cytoplasmic.Naive.020.b2	cytoplasmic.Naive.025.b2	cytoplasmic.Naive.030.b2	cytoplasmic.Naive.040.b2	cytoplasmic.Naive.050.b2	cytoplasmic.Naive.060.b2	cytoplasmic.Naive.075.b2	cytoplasmic.Naive.090.b2	cytoplasmic.Naive.120.b2	cytoplasmic.Naive.000.b3	cytoplasmic.Naive.010.b3	cytoplasmic.Naive.015.b3	cytoplasmic.Naive.020.b3	cytoplasmic.Naive.025.b3	cytoplasmic.Naive.030.b3	cytoplasmic.Naive.040.b3	cytoplasmic.Naive.050.b3	cytoplasmic.Naive.060.b3	cytoplasmic.Naive.075.b3	cytoplasmic.Naive.090.b3	cytoplasmic.Naive.120.b3
ENSMUSG00000020400.17	ENSMUST00000108889.9	Tnip1	chr11:54910784-54956122	54956122	54910784	2834	9	0	0	0	3.21317	1.08485	1.76048	2.67637	1.75185	1.69205	1.61871	2.75951	2.32517	3.52665	4.75923	3.83831	3.08007	3.25565	2.47279	4.06472	3.38978	1.86173	1.47541	0.655319	4.03825	4.12428	4.25305	5.52608	2.55578	2.00551	1.54941	2.34824	2.64044	1.5982	3.10541	2.52281	3.54656	3.29932	4.52386	5.51815
ENSMUSG00000020400.17	ENSMUST00000124304.1	Tnip1	chr11:54910786-54956104	54956104	54910786	1786	0	0	0	0	0.488628	0.654692	0.20311	0.342106	0.376602	0.363034	0.102863	0.429591	0.451901	0.6163	1.30095	0.951337	0.233946	0.373987	0.401359	0.21645	0.618517	0.388691	0.285348	0.856367	0.984635	0.955413	1.86733	1.56042	0.22328	0.174183	0.176873	0.326302	0.258078	0.12703	0.282905	0.391995	0.476898	1.18567	1.47368	1.51208
ENSMUSG00000020400.17	ENSMUST00000102730.8	Tnip1	chr11:54910786-54962910	54962910	54910786	2787	36	25	0	0	8.66734	7.88307	7.27892	8.30967	8.3667	6.78808	7.88198	8.67458	11.7251	17.5564	31.0453	25.152	7.91232	7.52539	7.97509	8.61217	6.98103	8.05499	9.23826	10.2721	18.8697	20.2875	26.7606	29.4381	5.5548	7.57894	6.12843	5.26431	6.66882	5.84738	6.57104	10.4796	13.608	18.622	25.2808	30.1964
ENSMUSG00000020400.17	ENSMUST00000018482.12	Tnip1	chr11:54910786-54962912	54962912	54910786	2810	0	0	0	0	1.13987	1.34896	1.05268	1.02212	1.5364	1.10069	1.52904	1.5639	3.94678	3.14258	7.80793	6.24239	1.28714	1.27595	0.937559	1.72676	0.76375	1.23923	1.70569	1.72223	4.66287	5.13879	7.77312	8.04536	0.950595	1.19453	0.559994	1.0341	0.707692	0.489713	1.65966	1.90789	2.3793	3.59805	5.26876	8.32745
ENSMUSG00000020400.17	ENSMUST00000108886.7	Tnip1	chr11:54910786-54962916	54962916	54910786	2642	36	36	2	0	9.88502	11.1256	10.5481	12.9674	10.9013	11.6015	14.2882	13.766	27.7609	34.5811	60.9112	57.1994	10.671	9.43423	9.62772	9.0413	9.87526	13.0812	14.4042	16.2622	26.8334	38.8144	48.9609	57.6348	7.77856	9.37272	8.26579	8.0125	5.21874	9.79817	9.0445	15.2511	24.5708	36.4612	44.2749	56.4453
ENSMUSG00000020400.17	ENSMUST00000102731.7	Tnip1	chr11:54910786-54962917	54962917	54910786	2973	0	0	0	0	3.82966e-05	3.62521e-05	5.49605e-06	2.13384e-05	0.14353	4.5458e-05	1.83567e-05	2.20812e-05	0.333112	0.152471	0.159865	0.409971	2.32258e-05	2.61865e-05	2.03563e-05	1.6795e-05	1.26758e-05	0.338031	8.71713e-05	0.00015229	1.86269e-05	1.77349e-05	0.113597	0.299684	1.93884e-05	0.307957	3.21635e-05	4.13606e-05	2.41083e-05	3.60688e-05	1.8835e-05	3.09507e-05	0.15856	0.111728	0.1643	0.383206
ENSMUSG00000020400.17	ENSMUST00000108885.7	Tnip1	chr11:54910788-54962909	54962909	54910788	2686	0	0	0	0	1.95219e-06	0.169361	1.09496e-05	1.55898e-05	1.7002e-05	1.47368e-06	0.109061	0.150921	0.50961	0.419607	0.400362	1.6058	5.3806e-06	1.34477e-07	1.00692e-06	9.42571e-08	4.74053e-06	0.104068	7.47654e-09	0.271388	0.262029	0.445022	0.282483	0.829475	2.56458e-07	1.03822e-05	9.45318e-08	1.94729e-07	0.124884	0.129677	0.155071	0.121319	0.455519	0.386744	1.18454	0.850537
ENSMUSG00000020400.17	ENSMUST00000132224.1	Tnip1	chr11:54918610-54921075	54921075	54918610	442	0	0	0	0	0.654461	0.768858	0.599267	0.506331	0.388165	0.671791	0.768652	0.638284	0.787522	1.31187	0.259862	1.06038	0.200452	0.471475	0.395479	0.251287	0.463186	0.0815037	1.81673	0.152034	0.394703	6.48757e-170	0.412024	0.254281	0.403561	0.420774	0.194083	0.123373	0.577675	0.797404	0.634649	1.75566	0.324608	0.622687	1.30844	0.717081
ENSMUSG00000020400.17	ENSMUST00000126703.7	Tnip1	chr11:54926703-54956122	54956122	54926703	941	34	0	0	0	4.95548	4.47109	4.07915	3.62469	3.67811	4.00682	5.78556	6.55325	6.96278	7.86229	11.9828	9.44317	5.48657	5.23567	4.76276	4.63049	5.58848	4.00197	2.37651	5.26289	11.4725	11.1486	13.045	14.3497	3.61591	5.15485	3.62022	3.34232	3.65891	3.60798	4.51229	6.23714	7.99995	10.2327	13.0215	14.0308
ENSMUSG00000020400.17	ENSMUST00000155316.1	Tnip1	chr11:54934012-54956047	54956047	54934012	878	0	0	0	0	2.52617e-81	0.236689	0.354927	0.233493	0.21657	0.372592	0.301917	0.372538	1.0905	0.482229	0.719884	0.53568	0.193092	0.185988	0.392183	0.236792	0.17882	0.143774	0.880724	0.240881	0.815077	1.5497	0.951486	1.14717	0.267552	0.239282	0.189785	0.452614	0.121192	0.356058	0.340579	0.618997	0.560402	0.991509	1.35593	1.56544
ENSMUSG00000020400.17	ENSMUST00000151736.1	Tnip1	chr11:54940558-54956087	54956087	54940558	391	0	0	0	0	1.05525e-50	1.07159e-79	0.185243	0.135534	0.338564	0.474634	0.624848	5.00351e-106	4.20201e-48	2.69972e-17	5.76186e-80	0.677932	4.37485e-124	5.49912e-27	2.89887e-84	3.80363e-99	0.153546	5.96466e-18	6.98312e-32	0.564486	1.2052e-17	3.97189e-96	1.21566e-42	5.30873e-58	0.110528	1.52563e-90	6.30411e-85	1.25766e-115	0.136221	0.741397	0.56076	0.39498	1.33609e-29	0.985497	0.575479	0.340252
ENSMUSG00000020400.17	ENSMUST00000132776.1	Tnip1	chr11:54940612-54962909	54962909	54940612	347	0	0	0	0	1.56616e-167	0	4.41979e-105	0.264208	8.03026e-07	3.13501e-84	1.74558e-21	5.96992e-115	2.4698e-59	0.639791	6.9511e-48	0.00413324	1.00236e-32	0.240618	9.96216e-80	2.45158e-39	1.08414e-93	7.09389e-108	1.74682e-261	1.64529e-214	0.384751	1.17478e-31	1.31224e-28	9.66e-36	4.05093e-150	3.41429e-76	7.27045e-261	4.47447e-64	1.45913e-20	0.669361	0.249615	0.57171	0.20637	0.314415	0.82272	1.2734e-17
Total_FPKM							36	36	36	36	29.00400924879	27.7432062521	26.061893445650004	30.0819589282	27.697808805026003	27.071237931680002	33.01084935670001	34.9085960812	55.893375000000006	70.291288	119.347383	107.12050323999999	29.0646186064	27.998984320976998	26.964961363220002	28.779985889257105	28.012386416330003	29.295187700000003	32.182959178776535	36.26004729	68.7179336269	82.46372273489999	104.41959000000001	119.08507	21.460585644857996	26.448756382199996	20.6846172580318	20.903800555329006	20.112676108299997	24.1624060688	27.116497834999997	40.253231950700005	54.286967000000004	76.81151999999999	99.25490900000001	119.886696
Main Isoform FPKM											9.88502	11.1256	10.5481	12.9674	10.9013	11.6015	14.2882	13.766	27.7609	34.5811	60.9112	57.1994	10.671	9.43423	9.62772	9.0413	9.87526	13.0812	14.4042	16.2622	26.8334	38.8144	48.9609	57.6348	7.77856	9.37272	8.26579	8.0125	6.66882	9.79817	9.0445	15.2511	24.5708	36.4612	44.2749	56.4453
2nd Main Isoform FPKM											8.66734	7.88307	7.27892	8.30967	8.3667	6.78808	7.88198	8.67458	11.7251	17.5564	31.0453	25.152	7.91232	7.52539	7.97509	8.61217	6.98103	8.05499	9.23826	10.2721	18.8697	20.2875	26.7606	29.4381	5.5548	7.57894	6.12843	5.26431	5.21874	5.84738	6.57104	10.4796	13.608	18.622	25.2808	30.1964
Main Isoform/Total											0.34081564087255933	0.40102070030776843	0.40473268076232527	0.4310690015550767	0.3935798704055559	0.4285544691114178	0.43283345561964504	0.39434413139901864	0.49667603718687586	0.4919685068226379	0.5103689621748975	0.5339724727753249	0.36714742913056	0.3369490082871264	0.3570455700015256	0.3141523430480522	0.3525319068939858	0.44653067711868594	0.44757226704929715	0.4484881078598284	0.39048613053021025	0.4706845472496855	0.46888615440838255	0.4839800656790981	0.362457955655267	0.3543728054566617	0.39961048816556705	0.38330350401077534	0.3315729823366442	0.4055130094288088	0.3335423348189905	0.3788788939650542	0.4526095554389693	0.4746840057324735	0.44607264714735667	0.4708220501797798
2nd Main Isoform / Main											0.8768156260685359	0.7085523477385489	0.6900693015803795	0.6408123448031218	0.7674956197884655	0.5851036503900358	0.5516426141851318	0.63014528548598	0.42236022607336215	0.5076877253760002	0.5096813065577431	0.4397248922191492	0.7414787742479618	0.7976687021622326	0.8283466905975662	0.95253669273224	0.7069211342283646	0.6157684310307923	0.6413587703586454	0.6316550036280454	0.7032168864176735	0.5226797271115875	0.5465708350949431	0.5107695350725603	0.7141167516866875	0.8086169223021706	0.7414209652071972	0.6570121684867395	0.782558233690518	0.596782868637715	0.7265233014539223	0.6871373212424022	0.5538281211844954	0.5107346988031113	0.5709962077836426	0.5349674817921066

ENSMUSG00000044162.12	ENSMUST00000212402.1	Tnip3	chr6:65525312-65631786	65525312	65631786	1577	0	0	0	0	1.82559e-05	1.74057e-05	8.07164e-06	0.220752	1.41159e-05	0.269171	0.128849	0.157487	0.151791	0.200857	0.838831	0.210994	1.79712e-05	5.95094e-06	0.268664	7.67862e-06	2.04439e-05	1.33115e-05	3.2741e-05	2.2854e-05	0.172597	0.111775	1.12468	0.761167	1.07292e-05	1.76487e-05	1.00921e-05	2.18959e-05	1.26286e-05	2.05651e-05	0.28866	1.42306e-05	0.0887187	0.446607	0.285047	0.195378
ENSMUSG00000044162.12	ENSMUST00000212375.1	Tnip3	chr6:65525384-65631791	65525384	65631791	1543	29	10	0	0	2.14676	1.26713	0.518444	1.32015	1.00714	1.3468	3.16514	8.49923	14.8922	19.3666	40.5492	31.7959	1.95442	1.17882	1.4182	1.20517	1.29192	2.8519	7.75221	6.80171	17.302	15.9858	23.0012	38.1049	0.818915	1.36906	0.897982	0.605453	0.336001	0.548247	2.85088	9.86959	13.3246	12.6414	16.6086	25.1304
ENSMUSG00000044162.12	ENSMUST00000114236.1	Tnip3	chr6:65590397-65634040	65590397	65634040	3769	36	24	1	0	2.68153	2.0976	1.74205	2.81425	2.24769	6.59153	6.83465	10.4407	19.6623	28.5532	62.6636	88.4198	1.5737	1.61216	2.05592	1.66616	1.65471	1.83845	11.5281	21.3767	23.1128	32.1272	40.6663	69.2281	1.66629	1.85431	1.93068	1.91996	2.34604	3.13171	9.43585	16.7275	25.27	29.9409	38.4119	61.6974
ENSMUSG00000044162.12	ENSMUST00000204438.1	Tnip3	chr6:65590415-65600174	65590415	65600174	842	35	15	3	0	1.82348	0.736605	1.86829	3.15563	1.9772	3.70714	3.88225	7.04358	11.0668	18.4393	155.77	144.012	1.27099	0.902968	1.54343	1.40589	1.68171	1.13015	4.02393	2.51622	14.5341	29.6937	84.5968	186.234	0.819672	1.93856	1.98561	1.81395	1.88031	3.78947	7.54129	14.0658	13.1634	22.0556	42.7833	102.607
ENSMUSG00000044162.12	ENSMUST00000131482.1	Tnip3	chr6:65590427-65591661	65590427	65591661	347	0	0	0	0	0.0219563	1.49618e-214	1.58481e-14	1.86678e-45	0.925746	1.05151e-16	1.03921	1.54449e-36	1.87159e-23	3.34771e-23	2.16151e-49	0.409074	2.13549e-09	0.367347	1.01788e-56	0.18447	5.31632e-21	1.98481e-59	1.204e-88	5.00885e-07	8.44535e-21	3.61264e-28	3.78796e-28	9.46444e-37	8.98263e-98	7.64774e-106	4.23159e-57	7.6371e-07	0.453031	0.56336	2.46069e-19	1.07356	3.32386e-27	0.320881	0.222816	1.17143e-38
ENSMUSG00000044162.12	ENSMUST00000203613.1	Tnip3	chr6:65590458-65593700	65590458	65593700	426	7	0	0	0	4.09898e-72	4.23665e-33	1.71542	1.49663	1.27096	1.75892	2.07655	1.34972	1.1403	3.52645	2.42823	9.05309	8.19818e-68	5.93428e-13	6.46624e-31	9.5258e-28	0.247817	0.438849	3.97226e-110	2.54037	0.543615	1.98585	1.94786	0.946122	0.666018	0.144316	0.814797	0.343362	1.98874	1.89183	3.27756	1.59346	0.74464	3.21317	4.81291	4.11826
ENSMUSG00000044162.12	ENSMUST00000205009.1	Tnip3	chr6:65590486-65595113	65590486	65595113	4627	13	6	0	0	0.136511	0.53754	3.59922	2.23098	1.93199	3.15656	2.23651	1.75113	1.16045	4.32543	3.65712	16.0796	0.0408005	0.175513	0.407139	1.11544	2.41542	0.643059	0.708837	1.76538	1.09726	2.6906	6.3876	2.26983	0.234206	0.174033	2.49287	4.26599	7.32448	5.00389	5.99612	3.01484	1.49713	6.79555	11.9087	10.1804
ENSMUSG00000044162.12	ENSMUST00000204241.1	Tnip3	chr6:65597573-65600197	65597573	65600197	2624	8	0	0	0	0.0962321	0.182978	1.86383	1.24379	1.36241	2.64761	1.70689	1.22349	0.971683	2.53164	4.453	12.1464	0.0125327	0.0729815	0.0934841	0.551723	1.50279	0.724837	0.497232	0.844861	0.608795	1.96338	5.81292	4.00901	0.118202	0.0732408	0.81204	1.64	4.24704	3.22599	3.33865	2.05089	0.968722	3.94659	7.39018	8.22108
Total_FPKM							36	36	36	36	6.9064876558999995	4.8218704057	11.307262071640016	12.482182000000002	10.723150115900001	19.477731	21.070049	30.465336999999998	49.045524	76.94347699999999	270.359981	302.12685799999997	4.85246117333549	4.309795450940593	5.7868371000000005	6.12886067862	8.7943874439	7.627258311500001	24.510341740999998	35.845264354885	57.371167	84.558305	163.53735999999998	301.553129	4.323313729200001	5.553537448699999	8.9339890921	10.58873765961	18.5756546286	18.1545175651	32.72901	48.3956542306	55.05721069999999	79.36069800000001	122.423453	212.14991799999999
Main Isoform FPKM											2.68153	2.0976	3.59922	3.15563	2.24769	6.59153	6.83465	10.4407	19.6623	28.5532	155.77	144.012	1.95442	1.61216	2.05592	1.66616	2.41542	2.8519	11.5281	21.3767	23.1128	32.1272	84.5968	186.234	1.66629	1.93856	2.49287	4.26599	7.32448	5.00389	9.43585	16.7275	25.27	29.9409	42.7833	102.607
2nd Main Isoform FPKM											2.14676	1.26713	1.86829	2.81425	1.9772	3.70714	3.88225	8.49923	14.8922	19.3666	62.6636	88.4198	1.5737	1.17882	1.54343	1.40589	1.68171	1.83845	7.75221	6.80171	17.302	29.6937	40.6663	69.2281	0.819672	1.85431	1.98561	1.91996	4.24704	3.78947	7.54129	14.0658	13.3246	22.0556	38.4119	61.6974
Main Isoform/Total											0.3882624763267696	0.43501791286642577	0.3183104784514794	0.2528107665791125	0.20961097958212718	0.3384136478730505	0.3243775085667812	0.34270751707095837	0.4008989688845	0.371093185716055	0.5761577561288556	0.4766607012475535	0.4027688074537583	0.37406879708134494	0.3552752504472607	0.27185476834418104	0.27465471761485716	0.3739089307753019	0.47033615939822737	0.5963605063240879	0.40286438656546764	0.37994139073625	0.5172934184580209	0.6175827145869212	0.38541963511594046	0.3490676020297276	0.27903212935466354	0.40287994066302363	0.39430535001026923	0.2756278145126484	0.28830233483994777	0.3456405387205903	0.4589771199578769	0.37727616760628785	0.34946980297966274	0.4836532625951805
2nd Main Isoform / Main											0.8005728073152267	0.6040856216628528	0.5190819121920861	0.8918187493464063	0.8796586717919287	0.5624096378230851	0.5680246976802031	0.8140479086651279	0.7573986766553252	0.6782637322611825	0.4022828529241831	0.6139752242868649	0.8052005198473204	0.7312053394204049	0.7507247363710651	0.843790512315744	0.6962391633753136	0.6446404151618219	0.6724620709397038	0.3181833491605346	0.7485895261500121	0.9242542144973729	0.4807073080778469	0.37172643018997603	0.49191437264821847	0.9565399059095411	0.7965156626699347	0.45006200202063296	0.5798418454279348	0.7573048168524887	0.7992168167149754	0.8408787924077119	0.5272892758211318	0.7366378432178057	0.8978246184843153	0.6012981570458156

ENSMUSG00000070544.6	ENSMUST00000109468.2	Top1	chr2:160645887-160722764	160645887	160722764	3856	36	36	36	35	23.0522	21.7142	20.2591	23.3999	23.4632	21.2134	24.2704	24.1444	33.7701	41.2007	74.6725	60.8496	22.3768	19.6592	20.8962	23.1652	24.0508	26.2939	24.2002	29.9829	43.7498	61.9329	71.3136	74.2407	19.9511	22.1218	19.6363	21.38	18.9763	21.8503	23.7375	31.0794	38.505	64.6772	74.6814	75.8132
ENSMUSG00000070544.6	ENSMUST00000133262.1	Top1	chr2:160645979-160650107	160645979	160650107	3783	3	0	0	0	0.128422	0.60313	2.06787	0.639968	0.601349	1.82695	1.49035	1.12627	0.835839	1.43396	0.21467	0.743338	0.131906	0.224566	0.262687	0.366946	0.605492	0.290187	0.355298	0.877712	0.383786	0.272789	0.731513	0.173403	0.576056	0.219392	1.79881	1.8003	2.41431	2.95344	4.25371	3.53217	1.06678	1.46373	1.68846	1.01012
ENSMUSG00000070544.6	ENSMUST00000129289.1	Top1	chr2:160670132-160684951	160670132	160684951	698	0	0	0	0	0.0730587	0.109057	0.384785	7.35195e-09	0.0924882	0.733312	0.225034	0.318941	0.374634	0.863385	0.113985	0.335295	1.22745e-14	0.0632465	0.114968	0.0719046	0.152996	1.11887e-11	0.160376	0.26347	0.220507	0.162203	0.192793	0.0522379	0.0631918	2.77589e-08	4.15794e-11	0.433003	0.384773	0.664681	1.25714	1.39822	0.568975	0.822673	0.359661	0.204332
ENSMUSG00000070544.6	ENSMUST00000164694.1	Top1	chr2:160685668-160693716	160685668	160693716	2172	0	0	0	0	0.113412	0.435486	0.891496	0.311792	0.267806	1.36549	1.00115	0.715139	1.06031	1.82995	0.198575	0.754665	0.139495	0.230887	0.147993	0.154741	0.386008	0.213407	0.541114	1.599	0.545267	0.498064	0.524115	0.182628	0.489171	0.176952	0.686315	0.74648	1.4445	1.10556	2.6302	3.38061	1.58228	2.25906	2.00779	0.744271
ENSMUSG00000070544.6	ENSMUST00000164510.1	Top1	chr2:160702142-160703679	160702142	160703679	590	0	0	0	0	0.129094	1.65677e-11	0.138255	0.124368	6.92942e-11	0.397369	0.650241	0.319998	0.453493	0.917873	0.103672	0.100827	2.42963e-13	1.23086e-11	0.0689866	0.0876572	0.127615	0.21694	0.0894665	7.8935e-08	0.338497	0.446484	0.56469	0.0975464	0.0570316	0.318686	0.0763838	2.87845e-13	0.287481	0.58525	1.04421	0.871954	0.965351	0.748374	0.652323	0.213139
ENSMUSG00000070544.6	ENSMUST00000150039.1	Top1	chr2:160717468-160721384	160717468	160721384	599	0	0	0	0	2.76424e-07	2.04159e-07	0.119378	0.11058	2.7559e-07	5.92325e-07	0.565765	0.0732833	0.174011	0.891935	0.0895564	0.373416	3.86243e-07	0.064529	0.0791317	0.042159	7.10787e-08	1.19016e-07	1.38677e-07	0.524741	0.198812	0.230466	0.139843	0.156703	0.108368	0.0733941	0.0837105	1.25334e-07	1.9087e-07	0.179787	0.442538	0.866252	0.610865	0.323752	0.329775	0.342869
Total_FPKM							36	36	36	36	23.496186976424	22.86187320417557	23.860884000000002	24.58660800735195	24.424843475659294	25.536521592325006	28.202939999999998	26.698031300000004	36.668387	47.13780299999999	75.39295840000001	63.15714100000001	22.64820138624325	20.24242850001231	21.5699663	23.8886078	25.3229110710787	27.01443411902719	25.346454638677	33.247823078935	45.436668999999995	63.542905999999995	73.46655399999999	74.90321829999998	21.244918399999996	22.9102241277589	22.281519300041577	24.35978312533429	23.50736419087	27.339018000000003	33.365298	41.128606000000005	43.299251	70.294789	79.719409	78.32793099999998
Main Isoform FPKM											23.0522	21.7142	20.2591	23.3999	23.4632	21.2134	24.2704	24.1444	33.7701	41.2007	74.6725	60.8496	22.3768	19.6592	20.8962	23.1652	24.0508	26.2939	24.2002	29.9829	43.7498	61.9329	71.3136	74.2407	19.9511	22.1218	19.6363	21.38	18.9763	21.8503	23.7375	31.0794	38.505	64.6772	74.6814	75.8132
2nd Main Isoform FPKM											0.129094	0.60313	2.06787	0.639968	0.601349	1.82695	1.49035	1.12627	1.06031	1.82995	0.21467	0.754665	0.139495	0.230887	0.262687	0.366946	0.605492	0.290187	0.541114	1.599	0.545267	0.498064	0.731513	0.182628	0.576056	0.318686	1.79881	1.8003	2.41431	2.95344	4.25371	3.53217	1.58228	2.25906	2.00779	1.01012
Main Isoform/Total											0.9811038711570734	0.9497996864068884	0.8490506889853703	0.9517335613356224	0.9606284692625513	0.8307082827747253	0.8605627640238925	0.9043513257099222	0.9209595175266367	0.8740479483101918	0.9904439563682116	0.9634634981339638	0.9880166472553488	0.9711878196822108	0.9687636832330145	0.969717456703358	0.9497644221271393	0.9733278100199148	0.9547765296954829	0.9018003954369099	0.9628742811230288	0.9746626948411834	0.9706947735700249	0.9911550088896518	0.939099864935231	0.9655863633911981	0.8812819150964879	0.8776761225663252	0.8072491601321335	0.7992349981261214	0.711442769071027	0.7556638316406833	0.8892763526094252	0.9200852711856067	0.9368032319456858	0.9678948369005178
2nd Main Isoform / Main											0.005600072878076712	0.027775833325657865	0.10207116801832264	0.027349176705883358	0.02562945378294521	0.0861224509036741	0.06140607488957743	0.04664725567833535	0.03139789340274385	0.04441550750351329	0.002874820047540929	0.012402135757671373	0.0062339119087626476	0.011744475868804428	0.012571041624793024	0.015840398528827727	0.025175545096213017	0.011036285982680392	0.02235989785208387	0.05333039832704641	0.012463302689383721	0.008041993835263649	0.010257692782302394	0.002459944477894201	0.028873395451879846	0.014405970581055793	0.09160636168728326	0.08420486435921422	0.12722764711772053	0.1351670228784044	0.17919789362822536	0.11364987741076082	0.04109284508505388	0.03492822818551205	0.026884739707611266	0.013323801132256652

ENSMUSG00000026875.14	ENSMUST00000172159.7	Traf1	chr2:34941749-34958163	34958163	34941749	3436	8	0	0	0	0.0351649	0.0261278	0.0371297	0.0787008	0.0719289	0.511682	0.186843	0.394808	1.22669	1.60918	3.26368	2.98237	0.0535882	0.115589	0.125208	0.162272	0.181553	0.132701	0.519932	1.00545	1.88844	2.6832	2.61155	3.05284	0.0574615	4.24572e-05	0.102637	0.0943673	0.137127	0.0238655	0.388462	1.05885	0.940227	2.00625	2.5352	3.6553
ENSMUSG00000026875.14	ENSMUST00000028234.11	Traf1	chr2:34943255-34961585	34961585	34943255	2069	30	21	1	0	0.00844949	0.263288	0.0353952	0.574269	0.584465	0.835113	0.797659	1.77304	4.67262	7.63775	12.7307	12.3567	0.630892	0.440316	0.496176	0.173992	0.340747	7.46435e-05	2.574	3.32816	8.31539	9.65585	11.7221	12.9712	0.0328069	0.836214	0.583811	0.291639	0.505907	0.000991405	1.43305	3.75544	5.19946	11.13	13.7564	15.1926
ENSMUSG00000026875.14	ENSMUST00000113064.7	Traf1	chr2:34943257-34961772	34961772	34943257	2325	15	6	0	0	0.690441	0.358718	0.472158	0.282344	0.210804	0.308744	0.40722	0.417642	0.727099	0.69288	1.41551	1.11903	0.369196	0.400023	0.329327	0.502658	0.241211	0.555931	0.13441	0.428343	0.414272	0.901985	1.2948	1.65629	0.551693	0.263711	0.335064	0.207891	0.220001	0.692832	0.180476	0.284646	0.374046	0.387445	1.05221	1.92446
ENSMUSG00000026875.14	ENSMUST00000129131.7	Traf1	chr2:34947535-34961582	34961582	34947535	1508	36	21	1	0	0.849519	0.63651	0.601391	0.635902	0.918053	0.696501	1.151	1.38889	1.9648	3.49815	9.3689	12.8218	0.499636	0.805962	0.869952	0.681001	0.688647	0.694071	1.05876	1.60102	2.20068	4.79446	7.3915	13.2846	0.60584	0.606009	0.561693	0.498838	0.606796	0.552199	1.20932	1.56008	2.89756	5.00525	8.14894	13.5736
ENSMUSG00000026875.14	ENSMUST00000201690.1	Traf1	chr2:34956072-34958136	34958136	34956072	386	4	1	0	0	0	0.235248	0.0739737	1.01683	0.133135	0.264867	0.258912	0.558891	1.04801e-10	0.485309	1.73865	1.80967	7.18932e-12	5.32017e-33	0.467184	2.67611e-05	1.70697e-11	1.76626e-223	0.346253	0.292953	0.378287	1.60347	0.41415	0.893785	2.11325e-05	2.94918e-166	0.0847389	6.52569e-19	0.494182	0.13968	0.217299	0.638262	0.517964	1.21305	1.89166	0.75141
