# Program:featureCounts v1.5.1; Command:"featureCounts" "-T" "8" "-s" "2" "-S" "fr" "-p" "-B" "-C" "-P" "-d" "40" "-D" "40000" "-t" "gene" "-g" "gene_id" "-a" "/opt/ngs_indexes/models/mm/mm10/gencode.vM14.annotation.gtf" "-o" "merged_counts_final/chromatin.Naive.b1/D40000/all/all_counts.txt" "merged_bams_mm10_vM14/chromatin.Naive.b1/chromatin.Naive.010.b1.bam" "merged_bams_mm10_vM14/chromatin.Naive.b1/chromatin.Naive.015.b1.bam" "merged_bams_mm10_vM14/chromatin.Naive.b1/chromatin.Naive.020.b1.bam" "merged_bams_mm10_vM14/chromatin.Naive.b1/chromatin.Naive.025.b1.bam" "merged_bams_mm10_vM14/chromatin.Naive.b1/chromatin.Naive.030.b1.bam" "merged_bams_mm10_vM14/chromatin.Naive.b1/chromatin.Naive.035.b1.bam" "merged_bams_mm10_vM14/chromatin.Naive.b1/chromatin.Naive.040.b1.bam" "merged_bams_mm10_vM14/chromatin.Naive.b1/chromatin.Naive.050.b1.bam" "merged_bams_mm10_vM14/chromatin.Naive.b1/chromatin.Naive.060.b1.bam" "merged_bams_mm10_vM14/chromatin.Naive.b1/chromatin.Naive.090.b1.bam" "merged_bams_mm10_vM14/chromatin.Naive.b1/chromatin.Naive.120.b1.bam" 
Geneid	Chr	Start	End	Strand	Length	merged_bams_mm10_vM14/chromatin.Naive.b1/chromatin.Naive.010.b1.bam	merged_bams_mm10_vM14/chromatin.Naive.b1/chromatin.Naive.015.b1.bam	merged_bams_mm10_vM14/chromatin.Naive.b1/chromatin.Naive.020.b1.bam	merged_bams_mm10_vM14/chromatin.Naive.b1/chromatin.Naive.025.b1.bam	merged_bams_mm10_vM14/chromatin.Naive.b1/chromatin.Naive.030.b1.bam	merged_bams_mm10_vM14/chromatin.Naive.b1/chromatin.Naive.035.b1.bam	merged_bams_mm10_vM14/chromatin.Naive.b1/chromatin.Naive.040.b1.bam	merged_bams_mm10_vM14/chromatin.Naive.b1/chromatin.Naive.050.b1.bam	merged_bams_mm10_vM14/chromatin.Naive.b1/chromatin.Naive.060.b1.bam	merged_bams_mm10_vM14/chromatin.Naive.b1/chromatin.Naive.090.b1.bam	merged_bams_mm10_vM14/chromatin.Naive.b1/chromatin.Naive.120.b1.bam
ENSMUSG00000100080.1	chrY	8986692	8990039	-	3348	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101441.1	chrY	9022596	9024960	+	2365	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000091077.3	chrY	9130999	9133924	-	2926	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094679.2	chrY	9199824	9202190	-	2367	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100109.1	chrY	9230662	9231360	-	699	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100848.1	chrY	9244109	9244489	-	381	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100105.1	chrY	9267565	9268263	-	699	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101095.1	chrY	9307879	9310243	+	2365	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094773.2	chrY	9344836	9347184	-	2349	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099688.1	chrY	9365390	9365498	+	109	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101094.1	chrY	9377058	9377672	-	615	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101647.1	chrY	9387098	9387479	-	382	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096223.2	chrY	9413518	9416148	-	2631	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101737.1	chrY	9420765	9430932	-	10168	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100752.1	chrY	9451587	9452286	-	700	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100463.1	chrY	9462449	9477366	-	14918	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101977.1	chrY	9494691	9495058	+	368	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100661.1	chrY	9552436	9553135	+	700	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100571.1	chrY	9609197	9609575	-	379	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100087.1	chrY	9707917	9726230	-	18314	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094556.2	chrY	9781804	9784197	+	2394	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100049.1	chrY	9986127	9986276	-	150	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100477.1	chrY	10019064	10019766	-	703	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100800.1	chrY	10065783	10066481	-	699	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099439.1	chrY	10084919	10085614	-	696	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095032.2	chrY	10144735	10147183	-	2449	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099372.1	chrY	10151537	10154879	-	3343	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101699.1	chrY	10277698	10278393	-	696	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095242.2	chrY	10322618	10324589	-	1972	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101396.1	chrY	10412737	10444691	+	31955	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100995.1	chrY	10496820	10497518	-	699	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100273.1	chrY	10510482	10510860	-	379	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095950.2	chrY	10533609	10536042	-	2434	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095860.1	chrY	10553453	10553992	+	540	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094867.1	chrY	10616361	10616903	+	543	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100369.1	chrY	10626743	10629110	+	2368	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000075359.2	chrY	10641257	10643107	-	1851	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099668.1	chrY	10658332	10660695	+	2364	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100731.1	chrY	10678430	10679128	-	699	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100074.1	chrY	10713102	10713800	-	699	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099676.1	chrY	10726740	10727118	-	379	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094813.2	chrY	10750004	10752450	-	2447	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099482.1	chrY	10756787	10760126	-	3340	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099776.1	chrY	10806574	10808312	+	1739	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100742.1	chrY	10885361	10886057	-	697	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100730.1	chrY	10930578	10931277	-	700	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100567.1	chrY	11010496	11011198	-	703	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094838.2	chrY	11197024	11199374	-	2351	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101319.1	chrY	11251236	11251608	-	373	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101789.1	chrY	11345842	11426704	-	80863	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100015.1	chrY	11465876	11466556	+	681	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099572.1	chrY	11681696	11708109	+	26414	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101690.1	chrY	11763935	11764634	-	700	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101842.1	chrY	11777111	11777489	-	379	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101871.1	chrY	11800542	11801238	-	697	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100919.1	chrY	12019193	12019884	-	692	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101123.1	chrY	12056605	12056983	-	379	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101276.1	chrY	12175563	12176249	-	687	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100368.1	chrY	12211889	12212386	+	498	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100231.1	chrY	12273932	12306702	+	32771	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101469.1	chrY	12330536	12331231	-	696	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095508.2	chrY	12381981	12384008	+	2028	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103330.1	chrY	12418987	12419685	+	699	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104505.5	chrY	12513577	12516809	-	3233	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104468.1	chrY	12564103	12564795	+	693	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094135.1	chrY	12688110	12690064	+	1955	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103361.1	chrY	12883607	12884300	+	694	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104267.1	chrY	13042891	13045326	+	2436	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103352.1	chrY	13091542	13093901	-	2360	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102335.5	chrY	13120040	13122400	-	2361	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095769.1	chrY	13132950	13133492	-	543	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096820.2	chrY	13161968	13164408	+	2441	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103474.1	chrY	13210161	13213395	-	3235	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095759.1	chrY	13223386	13223928	-	543	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103468.1	chrY	13252391	13254834	+	2444	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093903.6	chrY	13252442	13378804	+	126363	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103176.1	chrY	13307101	13310334	-	3234	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104522.5	chrY	13335783	13338145	-	2363	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095462.1	chrY	13348521	13349063	-	543	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102177.5	chrY	13423453	13426687	-	3235	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102346.5	chrY	13452288	13454653	-	2366	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093883.1	chrY	13465037	13465579	-	543	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095900.2	chrY	13494026	13496466	+	2441	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102174.1	chrY	13532809	13533504	+	696	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102583.1	chrY	13569691	13570368	+	678	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104048.1	chrY	13580701	13582258	-	1558	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104404.1	chrY	13783494	13813771	+	30278	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102799.1	chrY	13873383	13874078	-	696	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102613.1	chrY	13910346	13911041	-	696	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103524.1	chrY	13917048	13920389	-	3342	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094227.1	chrY	13941738	13942280	+	543	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103681.5	chrY	13952701	13955065	+	2365	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104409.5	chrY	13980581	13983815	+	3235	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104127.1	chrY	14029703	14030398	-	696	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103872.5	chrY	14071394	14073759	+	2366	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102787.5	chrY	14220904	14223183	+	2280	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104499.5	chrY	14282472	14284836	+	2365	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103431.5	chrY	14347558	14349915	+	2358	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104191.1	chrY	14400710	14426798	+	26089	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102492.1	chrY	14525080	14528058	-	2979	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104260.1	chrY	14801725	14802420	-	696	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102251.5	chrY	14863840	14867073	+	3234	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102366.1	chrY	14958903	14959595	-	693	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103909.1	chrY	15156683	15187324	+	30642	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102835.5	chrY	15241461	15244691	+	3231	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103943.5	chrY	15270053	15273287	+	3235	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102624.1	chrY	15444179	15445304	+	1126	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102138.1	chrY	15490643	15492836	+	2194	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102582.1	chrY	15569795	15572225	-	2431	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103666.1	chrY	15615108	15615801	-	694	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104207.1	chrY	15694983	15695679	-	697	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102392.5	chrY	15734796	15737530	+	2735	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095172.2	chrY	15882421	15884771	-	2351	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102754.1	chrY	16031250	16039572	-	8323	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103167.1	chrY	16092783	16112032	-	19250	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102387.1	chrY	16151241	16151933	+	693	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102208.1	chrY	16367090	16393523	+	26434	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102265.1	chrY	16449293	16449989	-	697	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104490.1	chrY	16485909	16486602	-	694	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103112.1	chrY	16614136	16614828	-	693	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103234.1	chrY	16691330	16697033	-	5704	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102288.1	chrY	16731147	16731850	-	704	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103417.1	chrY	16887481	16888179	-	699	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094829.2	chrY	16923785	16924282	+	498	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104510.1	chrY	17002626	17018392	+	15767	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095520.2	chrY	17093873	17095892	+	2020	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103602.1	chrY	17130890	17131588	+	699	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102586.5	chrY	17225447	17228678	-	3232	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102170.1	chrY	17275991	17276683	+	693	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095365.3	chrY	17400761	17402715	+	1955	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102421.1	chrY	17596834	17597527	+	694	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104032.1	chrY	17757509	17758204	+	696	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102400.1	chrY	17804545	17806904	-	2360	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102520.5	chrY	17833041	17835401	-	2361	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094161.1	chrY	17845724	17846266	-	543	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102726.1	chrY	17867025	17870364	+	3340	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102739.1	chrY	17874741	17877179	+	2439	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094325.7	chrY	17874741	17967603	+	92863	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103757.1	chrY	17922928	17926162	-	3235	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096819.1	chrY	17935713	17937330	-	1618	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103994.1	chrY	17957447	17960787	+	3341	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095879.1	chrY	18061270	18061812	-	543	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095267.2	chrY	18089116	18091556	+	2441	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103917.1	chrY	18199139	18202472	+	3334	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104439.1	chrY	18208481	18209176	+	696	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104446.1	chrY	18245623	18246318	+	696	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103514.1	chrY	18282548	18283225	+	678	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102150.1	chrY	18283695	18284883	+	1189	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103782.1	chrY	18293525	18295111	-	1587	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104050.1	chrY	18321027	18322074	+	1048	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102264.1	chrY	18496225	18526495	+	30271	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103871.1	chrY	18557838	18558876	-	1039	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104356.1	chrY	18586095	18586790	-	696	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103802.1	chrY	18623067	18623762	-	696	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104472.1	chrY	18629784	18633125	-	3342	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095927.1	chrY	18654482	18655024	+	543	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103347.1	chrY	18665417	18667781	+	2365	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104407.5	chrY	18693357	18696591	+	3235	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102290.1	chrY	18742471	18743166	-	696	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103612.1	chrY	18749156	18752497	-	3342	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102580.1	chrY	18863519	18864085	-	567	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102273.5	chrY	18933163	18935442	+	2280	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102294.1	chrY	18972545	18973072	+	528	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103190.5	chrY	18994762	18997125	+	2364	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102867.1	chrY	19038589	19039116	+	528	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102968.5	chrY	19059861	19062218	+	2358	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103371.1	chrY	19113007	19139093	+	26087	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103489.1	chrY	19157403	19157855	+	453	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103796.1	chrY	19237403	19240380	-	2978	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102552.1	chrY	19514319	19515014	-	696	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104426.1	chrY	19671505	19672197	-	693	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102304.1	chrY	19869287	19899927	+	30641	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102195.5	chrY	19954018	19957248	+	3231	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104506.5	chrY	19983060	19985421	+	2362	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098966.1	chrY	20134948	20135057	+	110	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102913.1	chrY	20430181	20430745	-	565	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103664.5	chrY	20497512	20499791	+	2280	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103005.1	chrY	20537098	20537625	+	528	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103752.5	chrY	20559991	20562355	+	2365	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102551.1	chrY	20603914	20604441	+	528	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102255.1	chrY	20698839	20729217	+	30379	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103365.1	chrY	20759357	20759803	+	447	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103829.5	chrY	20791345	20794578	+	3234	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102668.1	chrY	20967477	20993657	-	26181	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104131.5	chrY	21052482	21055721	-	3240	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103023.1	chrY	21096898	21097593	+	696	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103689.1	chrY	21133838	21134452	+	615	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094294.2	chrY	21164570	21166905	+	2336	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093848.2	chrY	21241575	21243910	+	2336	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102429.5	chrY	21346236	21349473	-	3238	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102849.1	chrY	21389972	21390286	+	315	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102513.1	chrY	21426544	21427239	+	696	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102966.1	chrY	21487904	21512364	-	24461	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104425.5	chrY	21572631	21575870	-	3240	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102146.1	chrY	21610496	21613843	+	3348	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102159.1	chrY	21619726	21620421	+	696	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102506.1	chrY	21656866	21657480	+	615	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102826.1	chrY	21686203	21686922	+	720	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102230.1	chrY	21771563	21772255	+	693	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104345.5	chrY	21891559	21894794	-	3236	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102262.1	chrY	21964371	21965066	+	696	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103528.1	chrY	22025164	22051353	-	26190	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102772.5	chrY	22109759	22112998	-	3240	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103425.1	chrY	22145145	22148488	+	3344	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102486.1	chrY	22154579	22155273	+	695	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103250.1	chrY	22191469	22192083	+	615	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103077.5	chrY	22403303	22406098	-	2796	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103787.1	chrY	22438028	22441376	+	3349	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103987.1	chrY	22447275	22447971	+	697	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103063.1	chrY	22484124	22484737	+	614	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102957.1	chrY	22513860	22514555	+	696	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103269.1	chrY	22588411	22589106	+	696	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103954.5	chrY	22696442	22699679	-	3238	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103894.1	chrY	22737573	22737887	+	315	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103795.1	chrY	22774088	22774783	+	696	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103919.1	chrY	22835086	22861256	-	26171	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103812.5	chrY	22920120	22923358	-	3239	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104259.1	chrY	22955350	22958699	+	3350	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102487.1	chrY	22964787	22965482	+	696	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102847.1	chrY	23001659	23002273	+	615	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103773.1	chrY	23013406	23014950	-	1545	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102347.1	chrY	23031235	23031930	+	696	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104480.1	chrY	23097865	23098560	+	696	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104062.5	chrY	23212218	23215455	-	3238	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103231.1	chrY	23240258	23240953	+	696	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102318.1	chrY	23277187	23277801	+	615	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103074.1	chrY	23306767	23307462	+	696	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102965.1	chrY	23381504	23382199	+	696	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104289.5	chrY	23539194	23542427	-	3234	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102730.1	chrY	23611872	23612567	+	696	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102529.1	chrY	23672821	23697377	-	24557	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103589.5	chrY	23757634	23760872	-	3239	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102396.1	chrY	23792729	23796073	+	3345	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104247.1	chrY	23802167	23802862	+	696	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104255.1	chrY	23839025	23839639	+	615	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102598.1	chrY	23850730	23852312	-	1583	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102402.1	chrY	23868563	23869258	+	696	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104228.1	chrY	23943343	23944038	+	696	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103029.5	chrY	24051128	24054365	-	3238	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102239.1	chrY	24086389	24089731	+	3343	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103153.1	chrY	24091137	24091451	+	315	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103086.1	chrY	24127690	24128385	+	696	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103327.1	chrY	24188717	24213221	-	24505	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104500.5	chrY	24273508	24276742	-	3235	0	0	0	0	0	0	0	0	0	0	0
